frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
478,0.478,0.98,1,0.057,0.237,0.042,-0.067,-0.098,0.49800000000000005,0.5599999999999999,0.0,0.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.044,0.0,0.0
479,0.479,0.98,1,0.062,0.197,0.04,-0.071,-0.098,0.5599999999999999,0.568,0.0,0.67,0.0,0.012,0.0,0.0,0.006,0.0,0.004,0.048,0.0,0.0,0.038,0.041999999999999996,0.0
480,0.48,0.98,1,0.068,0.18,0.033,-0.072,-0.097,0.612,0.5660000000000001,0.0,0.516,0.0,0.012,0.0,0.0,0.01,0.0,0.004,0.094,0.002,0.0,0.06,0.098,0.0
481,0.481,0.98,1,0.074,0.19,0.034,-0.073,-0.096,0.6559999999999999,0.528,0.0,0.39,0.0,0.03,0.0,0.0,0.01,0.0,0.004,0.134,0.002,0.0,0.094,0.13799999999999998,0.0
482,0.482,0.98,1,0.068,0.194,0.041,-0.076,-0.094,0.6599999999999999,0.534,0.0,0.378,0.0,0.026000000000000002,0.0,0.0,0.006,0.0,0.0,0.11000000000000001,0.002,0.0,0.122,0.128,0.0
483,0.483,0.98,1,0.07,0.186,0.041,-0.079,-0.093,0.658,0.542,0.0,0.404,0.0,0.026000000000000002,0.0,0.0,0.006,0.0,0.0,0.096,0.0,0.0,0.122,0.10200000000000001,0.0
484,0.484,0.98,1,0.059,0.202,0.043,-0.08,-0.092,0.632,0.536,0.0,0.4,0.0,0.006,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.124,0.086,0.0
485,0.485,0.98,1,0.053,0.195,0.04,-0.08,-0.092,0.602,0.512,0.0,0.404,0.0,0.018,0.0,0.0,0.01,0.0,0.0,0.10400000000000001,0.0,0.0,0.10600000000000001,0.096,0.0
486,0.486,0.98,1,0.068,0.2,0.039,-0.078,-0.091,0.5599999999999999,0.45,0.0,0.33799999999999997,0.0,0.04,0.0,0.0,0.004,0.0,0.006,0.11200000000000002,0.004,0.0,0.1,0.092,0.0
487,0.487,0.98,1,0.067,0.191,0.038,-0.077,-0.089,0.532,0.44000000000000006,0.0,0.308,0.0,0.068,0.0,0.0,0.0,0.0,0.006,0.124,0.004,0.0,0.08,0.094,0.0
488,0.488,0.98,1,0.121,0.163,0.029,-0.082,-0.089,0.492,0.418,0.0,0.236,0.0,0.086,0.0,0.0,0.0,0.0,0.006,0.128,0.004,0.0,0.078,0.076,0.0
489,0.489,0.98,1,0.116,0.165,0.03,-0.082,-0.088,0.476,0.43200000000000005,0.0,0.254,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.08,0.08399999999999999,0.0
490,0.49,0.98,1,0.109,0.166,0.025,-0.081,-0.087,0.46399999999999997,0.438,0.0,0.262,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.124,0.0,0.0,0.08199999999999999,0.088,0.0
491,0.491,0.98,1,0.112,0.168,0.026,-0.082,-0.085,0.45,0.43200000000000005,0.0,0.298,0.0,0.08399999999999999,0.0,0.0,0.0,0.0,0.0,0.11399999999999999,0.0,0.0,0.066,0.098,0.0
492,0.492,0.98,1,0.108,0.155,0.023,-0.083,-0.084,0.434,0.41,0.0,0.32999999999999996,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.11399999999999999,0.0,0.0,0.038,0.10200000000000001,0.0
493,0.493,0.98,1,0.098,0.162,0.023,-0.083,-0.084,0.42000000000000004,0.388,0.0,0.356,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.028000000000000004,0.096,0.0
494,0.494,0.98,1,0.103,0.155,0.023,-0.083,-0.082,0.4,0.36,0.0,0.36,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.026000000000000002,0.08,0.0
495,0.495,0.98,1,0.075,0.18,0.024,-0.08,-0.082,0.38,0.358,0.0,0.32599999999999996,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.036,0.074,0.0
496,0.496,0.98,1,0.073,0.182,0.027,-0.08,-0.081,0.366,0.36,0.0,0.286,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.124,0.0,0.0,0.038,0.08199999999999999,0.0
497,0.497,0.98,1,0.075,0.178,0.03,-0.081,-0.082,0.33399999999999996,0.34199999999999997,0.01,0.22999999999999998,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.10600000000000001,0.0,0.0,0.046,0.08199999999999999,0.0
498,0.498,0.98,1,0.097,0.144,0.027,-0.084,-0.086,0.286,0.302,0.018,0.15,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.038,0.078,0.0
499,0.499,0.98,1,0.058,0.131,0.036,-0.08,-0.086,0.22000000000000003,0.23399999999999999,0.024,0.068,0.0,0.044,0.0,0.0,0.0,0.0,0.012,0.10800000000000001,0.0,0.0,0.028000000000000004,0.078,0.0
500,0.5,0.98,1,0.031,0.118,0.036,-0.079,-0.087,0.172,0.20800000000000002,0.036,0.024,0.0,0.024,0.0,0.0,0.0,0.0,0.014000000000000002,0.1,0.0,0.0,0.022,0.074,0.0
501,0.501,0.98,1,0.011,0.103,0.034,-0.079,-0.087,0.142,0.174,0.054000000000000006,0.02,0.0,0.014000000000000002,0.002,0.0,0.0,0.0,0.014000000000000002,0.096,0.0,0.0,0.014000000000000002,0.08399999999999999,0.0
502,0.502,0.98,1,0.021,0.099,0.039,-0.079,-0.088,0.11599999999999999,0.152,0.074,0.048,0.0,0.028000000000000004,0.002,0.0,0.0,0.0,0.0,0.1,0.012,0.0,0.018,0.08399999999999999,0.0
503,0.503,0.98,1,0.021,0.101,0.041,-0.081,-0.089,0.10400000000000001,0.11200000000000002,0.074,0.054000000000000006,0.0,0.022,0.002,0.0,0.0,0.0,0.012,0.126,0.032,0.0,0.016,0.09,0.0
504,0.504,0.98,1,0.029,0.105,0.045,-0.083,-0.09,0.086,0.09,0.068,0.05600000000000001,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.012,0.122,0.046,0.0,0.048,0.06999999999999999,0.0
505,0.505,0.98,1,0.019,0.104,0.045,-0.081,-0.091,0.072,0.044,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.11399999999999999,0.046,0.0,0.054000000000000006,0.062,0.0
506,0.506,0.98,1,0.017,0.102,0.044,-0.082,-0.091,0.054000000000000006,0.02,0.052000000000000005,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.10600000000000001,0.036,0.0,0.05,0.068,0.0
507,0.507,0.98,1,0.019,0.102,0.045,-0.083,-0.092,0.052000000000000005,0.002,0.041999999999999996,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.11000000000000001,0.036,0.0,0.028000000000000004,0.076,0.0
508,0.508,0.98,1,0.019,0.092,0.044,-0.081,-0.093,0.05,0.006,0.04,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.122,0.038,0.0,0.02,0.086,0.0
509,0.509,0.98,1,0.008,0.085,0.044,-0.082,-0.092,0.034,0.006,0.036,0.05,0.0,0.004,0.0,0.0,0.0,0.004,0.004,0.10400000000000001,0.026000000000000002,0.0,0.028000000000000004,0.09,0.0
510,0.51,0.98,1,0.012,0.093,0.052,-0.084,-0.094,0.014000000000000002,0.006,0.034,0.05,0.0,0.004,0.0,0.0,0.0,0.004,0.01,0.09,0.024,0.0,0.022,0.08,0.0
511,0.511,0.98,1,0.016,0.111,0.052,-0.08,-0.096,0.0,0.002,0.026000000000000002,0.04,0.0,0.004,0.0,0.0,0.0,0.004,0.026000000000000002,0.068,0.022,0.0,0.018,0.048,0.0
512,0.512,0.98,1,0.006,0.104,0.048,-0.078,-0.097,0.0,0.0,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.078,0.036,0.0,0.01,0.022,0.0
513,0.513,0.98,1,0.026,0.098,0.048,-0.078,-0.098,0.0,0.0,0.044,0.01,0.0,0.012,0.0,0.0,0.0,0.0,0.034,0.074,0.041999999999999996,0.0,0.016,0.012,0.0
514,0.514,0.98,1,0.039,0.104,0.046,-0.078,-0.098,0.0,0.0,0.052000000000000005,0.034,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.016,0.068,0.038,0.0,0.02,0.014000000000000002,0.0
515,0.515,0.98,1,0.042,0.1,0.046,-0.077,-0.098,0.0,0.0,0.05600000000000001,0.046,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.022,0.0,0.02,0.022,0.0
516,0.516,0.98,1,0.036,0.091,0.047,-0.075,-0.098,0.0,0.0,0.05,0.072,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.048,0.006,0.0,0.01,0.041999999999999996,0.0
517,0.517,0.98,1,0.043,0.093,0.05,-0.075,-0.098,0.0,0.0,0.044,0.08199999999999999,0.0,0.06,0.0,0.0,0.0,0.0,0.006,0.05600000000000001,0.0,0.0,0.016,0.08,0.0
518,0.518,0.98,1,0.032,0.082,0.048,-0.075,-0.098,0.0,0.0,0.03,0.086,0.0,0.052000000000000005,0.0,0.0,0.0,0.008,0.008,0.064,0.0,0.0,0.014000000000000002,0.098,0.0
519,0.519,0.98,1,0.034,0.082,0.047,-0.075,-0.098,0.002,0.0,0.034,0.06,0.0,0.044,0.0,0.0,0.0,0.008,0.002,0.074,0.008,0.0,0.014000000000000002,0.094,0.0
520,0.52,0.98,1,0.015,0.073,0.044,-0.074,-0.098,0.002,0.0,0.04,0.034,0.0,0.026000000000000002,0.0,0.0,0.0,0.008,0.002,0.08,0.008,0.0,0.004,0.074,0.0
521,0.521,0.98,1,0.009,0.091,0.047,-0.073,-0.099,0.004,0.0,0.05600000000000001,0.012,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.016,0.0,0.03,0.057999999999999996,0.0
522,0.522,0.98,1,-0.002,0.093,0.042,-0.068,-0.102,0.002,0.0,0.05600000000000001,0.04,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.088,0.01,0.0,0.034,0.064,0.0
523,0.523,0.98,1,0.005,0.104,0.042,-0.066,-0.103,0.002,0.0,0.06,0.05600000000000001,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.06999999999999999,0.01,0.0,0.036,0.057999999999999996,0.0
524,0.524,0.98,1,0.014,0.105,0.038,-0.065,-0.105,0.0,0.0,0.068,0.066,0.0,0.034,0.0,0.0,0.0,0.012,0.018,0.064,0.0,0.0,0.012,0.066,0.0
525,0.525,0.98,1,0.01,0.102,0.038,-0.066,-0.106,0.0,0.0,0.072,0.036,0.0,0.02,0.0,0.0,0.0,0.01,0.034,0.054000000000000006,0.0,0.0,0.026000000000000002,0.066,0.0
526,0.526,0.98,1,0.0,0.094,0.04,-0.066,-0.107,0.0,0.0,0.076,0.012,0.0,0.02,0.0,0.0,0.0,0.01,0.048,0.06,0.0,0.0,0.024,0.064,0.0
527,0.527,0.98,1,0.01,0.101,0.039,-0.065,-0.108,0.0,0.0,0.066,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.044,0.064,0.0,0.0,0.026000000000000002,0.074,0.0
528,0.528,0.98,1,0.001,0.104,0.038,-0.064,-0.109,0.002,0.0,0.068,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.052000000000000005,0.0,0.0,0.024,0.088,0.0
529,0.529,0.98,1,0.008,0.102,0.039,-0.067,-0.108,0.002,0.0,0.062,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.054000000000000006,0.0,0.0,0.024,0.118,0.0
530,0.53,0.98,1,0.017,0.101,0.037,-0.067,-0.109,0.002,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.05600000000000001,0.0,0.0,0.016,0.132,0.0
531,0.531,0.98,1,0.02,0.106,0.037,-0.066,-0.109,0.0,0.0,0.041999999999999996,0.028000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.068,0.0,0.0,0.0,0.132,0.0
532,0.532,0.98,1,0.015,0.1,0.036,-0.066,-0.109,0.0,0.0,0.026000000000000002,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.08399999999999999,0.006,0.0,0.008,0.144,0.0
533,0.533,0.98,1,0.019,0.1,0.035,-0.065,-0.108,0.0,0.002,0.022,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.074,0.02,0.0,0.022,0.15,0.0
534,0.534,0.98,1,0.007,0.09,0.032,-0.062,-0.109,0.0,0.004,0.012,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.06,0.028000000000000004,0.0,0.03,0.144,0.0
535,0.535,0.98,1,0.01,0.085,0.031,-0.059,-0.111,0.0,0.008,0.018,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.038,0.022,0.0,0.03,0.134,0.0
536,0.536,0.98,1,0.012,0.088,0.034,-0.058,-0.111,0.0,0.016,0.03,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.006,0.03,0.03,0.008,0.0,0.016,0.134,0.0
537,0.537,0.98,1,0.014,0.09,0.033,-0.058,-0.112,0.002,0.016,0.04,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.006,0.044,0.03,0.004,0.0,0.01,0.124,0.0
538,0.538,0.98,1,0.014,0.102,0.034,-0.057,-0.112,0.006,0.012,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.006,0.028000000000000004,0.032,0.004,0.0,0.006,0.10600000000000001,0.0
539,0.539,0.98,1,0.017,0.1,0.038,-0.055,-0.112,0.012,0.012,0.046,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.032,0.036,0.006,0.026000000000000002,0.066,0.0
540,0.54,0.98,1,-0.004,0.09,0.041,-0.059,-0.113,0.012,0.01,0.057999999999999996,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.041999999999999996,0.057999999999999996,0.008,0.048,0.057999999999999996,0.0
541,0.541,0.98,1,0.003,0.091,0.045,-0.058,-0.115,0.018,0.01,0.06999999999999999,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.078,0.014000000000000002,0.072,0.066,0.0
542,0.542,0.98,1,0.005,0.094,0.045,-0.055,-0.115,0.026000000000000002,0.0,0.06,0.002,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.05600000000000001,0.064,0.018,0.072,0.08199999999999999,0.0
543,0.543,0.98,1,-0.003,0.103,0.05,-0.054,-0.116,0.036,0.0,0.05600000000000001,0.002,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.06,0.06999999999999999,0.024,0.068,0.10200000000000001,0.0
544,0.544,0.98,1,-0.006,0.097,0.047,-0.055,-0.118,0.03,0.0,0.052000000000000005,0.004,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.072,0.074,0.026000000000000002,0.062,0.11599999999999999,0.0
545,0.545,0.98,1,-0.003,0.099,0.046,-0.054,-0.118,0.028000000000000004,0.0,0.062,0.002,0.0,0.004,0.0,0.0,0.0,0.0,0.02,0.074,0.092,0.022,0.05600000000000001,0.11399999999999999,0.0
546,0.546,0.98,1,0.003,0.107,0.048,-0.055,-0.119,0.018,0.0,0.05600000000000001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.08,0.08199999999999999,0.014000000000000002,0.05,0.1,0.0
547,0.547,0.98,1,-0.0,0.099,0.046,-0.053,-0.12,0.022,0.0,0.06,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.054000000000000006,0.086,0.08199999999999999,0.014000000000000002,0.038,0.088,0.0
548,0.548,0.98,1,-0.001,0.099,0.041,-0.053,-0.122,0.02,0.0,0.052000000000000005,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.05,0.08,0.062,0.012,0.034,0.09,0.0
549,0.549,0.98,1,-0.003,0.091,0.037,-0.051,-0.124,0.026000000000000002,0.0,0.05,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.05600000000000001,0.08,0.05600000000000001,0.01,0.038,0.096,0.0
550,0.55,0.98,1,-0.005,0.093,0.035,-0.051,-0.124,0.02,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.06999999999999999,0.05600000000000001,0.008,0.038,0.08399999999999999,0.0
551,0.551,0.98,1,0.001,0.078,0.03,-0.05,-0.126,0.024,0.0,0.05,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.068,0.06999999999999999,0.01,0.044,0.08,0.0
552,0.552,0.98,1,0.004,0.086,0.03,-0.047,-0.127,0.02,0.0,0.048,0.014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.041999999999999996,0.08,0.01,0.041999999999999996,0.08199999999999999,0.0
553,0.553,0.98,1,0.005,0.084,0.029,-0.045,-0.128,0.022,0.0,0.044,0.014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.041999999999999996,0.088,0.004,0.044,0.094,0.0
554,0.554,0.98,1,0.005,0.088,0.028,-0.044,-0.128,0.018,0.0,0.046,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.03,0.098,0.0,0.044,0.10200000000000001,0.0
555,0.555,0.98,1,0.001,0.08,0.028,-0.044,-0.13,0.016,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.04,0.096,0.0,0.048,0.11399999999999999,0.0
556,0.556,0.98,1,0.058,0.117,0.026,-0.045,-0.131,0.012,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.028000000000000004,0.092,0.0,0.04,0.11200000000000002,0.0
557,0.557,0.98,1,0.068,0.125,0.024,-0.043,-0.131,0.014000000000000002,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.034,0.08,0.0,0.03,0.11200000000000002,0.0
558,0.558,0.98,1,0.07,0.126,0.022,-0.042,-0.131,0.01,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.024,0.08399999999999999,0.0,0.014000000000000002,0.10400000000000001,0.0
559,0.559,0.98,1,0.079,0.127,0.02,-0.042,-0.131,0.01,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.022,0.08,0.0,0.028000000000000004,0.10800000000000001,0.0
560,0.56,0.98,1,0.082,0.13,0.021,-0.042,-0.131,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05600000000000001,0.008,0.076,0.0,0.034,0.09,0.0
561,0.561,0.98,1,0.08,0.123,0.021,-0.043,-0.131,0.0,0.0,0.038,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.05,0.014000000000000002,0.08,0.0,0.038,0.08199999999999999,0.0
562,0.562,0.98,1,0.086,0.127,0.023,-0.046,-0.13,0.012,0.0,0.048,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.032,0.018,0.064,0.0,0.022,0.074,0.0
563,0.563,0.98,1,0.105,0.108,0.022,-0.047,-0.132,0.018,0.0,0.052000000000000005,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.028000000000000004,0.032,0.052000000000000005,0.0,0.032,0.096,0.0
564,0.564,0.98,1,0.09,0.127,0.027,-0.046,-0.131,0.02,0.0,0.06,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.024,0.04,0.044,0.0,0.04,0.10600000000000001,0.0
565,0.565,0.98,1,0.068,0.121,0.028,-0.044,-0.134,0.01,0.0,0.057999999999999996,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.038,0.052000000000000005,0.06999999999999999,0.0,0.05600000000000001,0.11399999999999999,0.0
566,0.566,0.98,1,0.082,0.099,0.028,-0.047,-0.135,0.002,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.052000000000000005,0.064,0.078,0.0,0.044,0.10600000000000001,0.0
567,0.567,0.98,1,0.057,0.124,0.031,-0.043,-0.135,0.0,0.0,0.046,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.074,0.06999999999999999,0.088,0.0,0.032,0.094,0.0
568,0.568,0.98,1,0.061,0.131,0.03,-0.044,-0.134,0.0,0.0,0.044,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.08199999999999999,0.08199999999999999,0.08,0.0,0.032,0.086,0.0
569,0.569,0.98,1,0.06,0.135,0.031,-0.046,-0.133,0.002,0.0,0.05600000000000001,0.0,0.0,0.041999999999999996,0.0,0.0,0.0,0.0,0.062,0.068,0.06,0.0,0.028000000000000004,0.068,0.0
570,0.57,0.98,1,0.038,0.121,0.032,-0.042,-0.135,0.01,0.0,0.05,0.004,0.0,0.022,0.0,0.0,0.0,0.0,0.041999999999999996,0.05600000000000001,0.028000000000000004,0.0,0.026000000000000002,0.06999999999999999,0.0
571,0.571,0.98,1,0.049,0.105,0.034,-0.044,-0.137,0.016,0.0,0.054000000000000006,0.004,0.0,0.022,0.0,0.0,0.0,0.0,0.022,0.032,0.0,0.0,0.006,0.08199999999999999,0.0
572,0.572,0.98,1,0.067,0.098,0.032,-0.045,-0.137,0.02,0.018,0.054000000000000006,0.004,0.0,0.046,0.0,0.0,0.0,0.0,0.022,0.044,0.0,0.0,0.0,0.10400000000000001,0.0
573,0.573,0.98,1,0.067,0.099,0.033,-0.045,-0.138,0.018,0.018,0.06999999999999999,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.012,0.054000000000000006,0.0,0.0,0.008,0.10400000000000001,0.0
574,0.574,0.98,1,0.066,0.094,0.034,-0.044,-0.138,0.03,0.018,0.072,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.008,0.05600000000000001,0.0,0.0,0.008,0.06999999999999999,0.0
575,0.575,0.98,1,0.066,0.099,0.036,-0.044,-0.138,0.046,0.0,0.076,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.008,0.041999999999999996,0.028000000000000004
576,0.576,0.98,1,0.064,0.14,0.039,-0.042,-0.138,0.08399999999999999,0.008,0.076,0.0,0.0,0.1,0.0,0.002,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.026000000000000002,0.144
577,0.577,0.98,1,0.075,0.205,0.049,-0.042,-0.137,0.11599999999999999,0.034,0.06999999999999999,0.0,0.0,0.13,0.0,0.002,0.0,0.0,0.0,0.022,0.01,0.0,0.004,0.018,0.284
578,0.578,0.98,1,0.059,0.272,0.04,-0.046,-0.134,0.134,0.05600000000000001,0.068,0.0,0.0,0.12,0.0,0.002,0.0,0.0,0.0,0.01,0.01,0.0,0.004,0.024,0.386
579,0.579,0.98,1,0.044,0.285,0.043,-0.049,-0.133,0.10600000000000001,0.048,0.08,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.004,0.041999999999999996,0.358
580,0.58,0.98,1,0.068,0.178,0.05,-0.05,-0.133,0.072,0.04,0.10200000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.052000000000000005,0.27799999999999997
581,0.581,0.98,1,0.049,0.167,0.051,-0.052,-0.133,0.04,0.02,0.11399999999999999,0.0,0.0,0.096,0.0,0.002,0.0,0.0,0.0,0.038,0.0,0.0,0.002,0.06,0.202
582,0.582,0.98,1,0.056,0.147,0.051,-0.051,-0.133,0.036,0.02,0.11000000000000001,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.012,0.05,0.152
583,0.583,0.98,1,0.072,0.122,0.049,-0.052,-0.132,0.022,0.002,0.10200000000000001,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.012,0.044,0.13
584,0.584,0.98,1,0.054,0.142,0.05,-0.052,-0.132,0.014000000000000002,0.0,0.092,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.01,0.038,0.096
585,0.585,0.98,1,0.062,0.146,0.05,-0.054,-0.131,0.002,0.0,0.074,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.032,0.002,0.0,0.0,0.034,0.06
586,0.586,0.98,1,0.06,0.122,0.048,-0.053,-0.131,0.0,0.0,0.05600000000000001,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.0,0.002,0.04,0.002,0.0,0.002,0.036,0.036
587,0.587,0.98,1,0.064,0.123,0.047,-0.051,-0.131,0.0,0.0,0.054000000000000006,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.002,0.036,0.002,0.0,0.002,0.032,0.012
588,0.588,0.98,1,0.076,0.116,0.045,-0.051,-0.132,0.0,0.0,0.057999999999999996,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.002,0.044,0.0,0.0,0.002,0.038,0.012
589,0.589,0.98,1,0.081,0.118,0.043,-0.051,-0.132,0.0,0.0,0.062,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.012,0.034,0.0,0.0,0.006,0.04,0.0
590,0.59,0.98,1,0.068,0.106,0.045,-0.049,-0.132,0.0,0.0,0.05600000000000001,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.0,0.012,0.036,0.0,0.0,0.006,0.04,0.0
591,0.591,0.98,1,0.058,0.094,0.043,-0.048,-0.134,0.0,0.0,0.05600000000000001,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.012,0.041999999999999996,0.0,0.0,0.008,0.022,0.0
592,0.592,0.98,1,0.058,0.094,0.044,-0.051,-0.133,0.0,0.0,0.054000000000000006,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.014000000000000002,0.05,0.002,0.0,0.018,0.02,0.0
593,0.593,0.98,1,0.059,0.094,0.043,-0.05,-0.134,0.0,0.0,0.052000000000000005,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.018,0.057999999999999996,0.002,0.0,0.034,0.034,0.0
594,0.594,0.98,1,0.063,0.091,0.043,-0.05,-0.134,0.0,0.0,0.06,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.022,0.057999999999999996,0.002,0.0,0.044,0.054000000000000006,0.0
595,0.595,0.98,1,0.068,0.101,0.043,-0.049,-0.135,0.0,0.0,0.06,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.006,0.054000000000000006,0.0,0.0,0.04,0.05600000000000001,0.0
596,0.596,0.98,1,0.062,0.1,0.044,-0.049,-0.136,0.008,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.05,0.0,0.0,0.036,0.041999999999999996,0.0
597,0.597,0.98,1,0.063,0.094,0.044,-0.049,-0.136,0.018,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.05600000000000001,0.0,0.0,0.026000000000000002,0.046,0.0
598,0.598,0.98,1,0.059,0.098,0.043,-0.049,-0.135,0.028000000000000004,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.06999999999999999,0.0,0.0,0.03,0.057999999999999996,0.0
599,0.599,0.98,1,0.065,0.102,0.045,-0.049,-0.135,0.024,0.0,0.08,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.028000000000000004,0.068,0.0,0.0,0.04,0.062,0.0
600,0.6,0.98,1,0.071,0.102,0.045,-0.048,-0.134,0.016,0.0,0.08,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.048,0.062,0.002,0.0,0.046,0.046,0.0
