frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
510,0.51,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2951911,0.4694026,0.109717,0.3247367,0.06120439,0.06399162,0.07533395,0.04990678,0.03569262,0.05107615,0.02872437,0.03224467,0.0731774,0.02035117,0.04219699,0.07984897,0.0
511,0.511,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2854432,0.4502129,0.1100787,0.3110981,0.06099252,0.06358302,0.07536084,0.04994957,0.03566322,0.05106077,0.02873671,0.0321159,0.07363734,0.0198863,0.04169074,0.07977661,0.0
512,0.512,0.98,1,0.0,0.0,0.0,0.0,0.0,0.274781,0.4300664,0.1099608,0.2976823,0.06082531,0.06316911,0.07537542,0.04990333,0.03572376,0.05104083,0.02874924,0.03201175,0.07421868,0.01945653,0.04121456,0.07967189,0.0
513,0.513,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2631844,0.4081783,0.1098248,0.2847609,0.06052303,0.06296467,0.07538287,0.04988485,0.0357367,0.05101946,0.02875542,0.03194798,0.07456798,0.01927087,0.04082456,0.07961084,0.0
514,0.514,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2519237,0.387068,0.1092823,0.2728686,0.06024672,0.06272708,0.07538174,0.04979653,0.03577052,0.05099573,0.02873032,0.0318976,0.07450178,0.01917574,0.04045033,0.07959203,0.0
515,0.515,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2410527,0.3670494,0.1095941,0.2616877,0.05994892,0.06248258,0.0753788,0.04962406,0.03578788,0.05096842,0.02867383,0.03183112,0.0743647,0.01902953,0.04017297,0.07954828,0.0
516,0.516,0.98,1,0.0,0.0,0.0,0.0,0.0,0.230756,0.3480662,0.1090102,0.251063,0.05957988,0.06211615,0.07537407,0.04946499,0.03578658,0.05094277,0.02860685,0.03176469,0.07392749,0.01892579,0.03984508,0.07950318,0.0
517,0.517,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2210234,0.3300648,0.1083489,0.2409326,0.0592301,0.06172057,0.07537106,0.04933367,0.03576821,0.05092045,0.02853423,0.03168178,0.07349563,0.01882246,0.03953003,0.07948647,0.0
518,0.518,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2120167,0.3130748,0.1080501,0.2314609,0.05889161,0.06137823,0.07536844,0.04930296,0.03576709,0.05090263,0.02845875,0.03168358,0.0730357,0.01878415,0.03939366,0.07953578,0.0
519,0.519,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2036058,0.2969898,0.1085781,0.2222967,0.05860007,0.06111412,0.07536183,0.04927802,0.03574009,0.0508895,0.02838834,0.03162414,0.07271182,0.01881557,0.03929468,0.07959324,0.0
520,0.52,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1954178,0.2816299,0.1083713,0.2135697,0.05832881,0.06088786,0.07535337,0.04922614,0.03572392,0.05087737,0.02832122,0.03163826,0.07250654,0.01877214,0.03923652,0.07961693,0.0
521,0.521,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1878412,0.2670814,0.1084478,0.2052333,0.05810608,0.06069793,0.07534724,0.04922719,0.0357035,0.05086866,0.0282722,0.03158968,0.07257775,0.01856594,0.03918691,0.07963003,0.0
522,0.522,0.98,1,0.0,0.0,0.0,0.0,0.0,0.180627,0.2533049,0.1086589,0.1973996,0.05787604,0.06053217,0.07534304,0.04925108,0.03577909,0.05086142,0.02823706,0.03151318,0.07249615,0.01834867,0.03909497,0.07965098,0.0
523,0.523,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1735782,0.2402044,0.1095118,0.1898553,0.05765342,0.06034737,0.07533894,0.04931275,0.03578556,0.05086606,0.02819123,0.03141981,0.07219088,0.0180374,0.03885426,0.07966228,0.0
524,0.524,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1668552,0.2277814,0.109971,0.1827092,0.05743483,0.06019503,0.07533753,0.04947362,0.03576508,0.05086972,0.02817564,0.03131397,0.07202342,0.0177293,0.03857734,0.07963832,0.0
525,0.525,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1603699,0.2160009,0.1092988,0.1758479,0.05729165,0.06018094,0.07532606,0.05002204,0.03595561,0.05084841,0.0282761,0.0312993,0.0721708,0.01753335,0.03856367,0.07975745,0.0
526,0.526,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1542433,0.2048297,0.1086554,0.1694373,0.05720184,0.06015094,0.07531476,0.05049741,0.03610435,0.0508325,0.02841786,0.03129981,0.07231472,0.0173667,0.03840662,0.07988088,0.0
527,0.527,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1483502,0.1942363,0.1080066,0.1634576,0.05710132,0.06009216,0.07530554,0.05084282,0.03622348,0.0508135,0.02852068,0.03133435,0.07250069,0.01731902,0.03827912,0.07998581,0.0
528,0.528,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1428356,0.1841907,0.1074519,0.1579765,0.05701236,0.06004467,0.0752968,0.05119247,0.03624934,0.05079598,0.02862328,0.0315688,0.07278468,0.0173594,0.03810463,0.08014816,0.0
529,0.529,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1374937,0.1746646,0.1071032,0.1526153,0.05696956,0.06012711,0.07528742,0.05144302,0.03632152,0.05078959,0.02869552,0.03171947,0.07307079,0.01743484,0.03795981,0.08018372,0.0
530,0.53,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1325741,0.1656313,0.1066697,0.1476941,0.05690387,0.06020267,0.07527914,0.05162711,0.03644454,0.05078944,0.02874062,0.03189483,0.07327833,0.01758055,0.03786716,0.08015417,0.0
531,0.531,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1280069,0.1570651,0.1067111,0.1431845,0.05686495,0.06031806,0.07527129,0.05179469,0.03645897,0.05078573,0.02876769,0.03203807,0.07334773,0.01773756,0.03774318,0.0801248,0.0
532,0.532,0.98,1,0.0,0.0,0.0,0.0,0.0,0.123533,0.148942,0.106224,0.1391468,0.05681495,0.06053963,0.07526442,0.05194698,0.03645904,0.05078488,0.02884959,0.03204351,0.07363383,0.01798255,0.03752521,0.08012064,0.0
533,0.533,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1192529,0.1412389,0.1055948,0.1352008,0.05673113,0.06068921,0.07525718,0.0520641,0.03640854,0.05078548,0.02895007,0.03198459,0.07389112,0.01810352,0.03733271,0.08019584,0.0
534,0.534,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1152577,0.1339343,0.1053814,0.1311504,0.05670954,0.06086433,0.07525036,0.05218002,0.03646151,0.05078314,0.02914522,0.03189211,0.07429921,0.01835901,0.03719861,0.08027815,0.0
535,0.535,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1114383,0.1270074,0.1048293,0.1275302,0.05662672,0.06087581,0.07524402,0.05230844,0.03657986,0.05077977,0.02937032,0.03178611,0.07439581,0.01863222,0.03703954,0.08033594,0.0
536,0.536,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1079791,0.1204495,0.1040789,0.1245721,0.05663927,0.06091017,0.0752376,0.052175,0.03672702,0.05078891,0.0295579,0.0317684,0.07431224,0.01907527,0.03691437,0.08036807,0.0
537,0.537,0.98,1,0.0,0.0,0.0,0.0,0.0,0.104531,0.11422,0.1030765,0.1208996,0.05656403,0.06108,0.07523309,0.05190691,0.03687919,0.05079855,0.02968055,0.03171065,0.07405002,0.01935643,0.03676761,0.08038382,0.0
538,0.538,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1013948,0.1083128,0.1022117,0.1176296,0.05672471,0.06148536,0.07523033,0.05165154,0.0370724,0.0508621,0.02974455,0.03165516,0.07369637,0.01911666,0.03667747,0.08029396,0.0
539,0.539,0.98,1,0.0,0.0,0.0,0.0,0.0,0.09846738,0.1029061,0.101345,0.1150191,0.05676157,0.06192961,0.07522566,0.05138616,0.0374299,0.05090365,0.02982653,0.03156827,0.07327167,0.01880527,0.03662885,0.08030193,0.0
540,0.54,0.98,1,0.0,0.0,0.0,0.0,0.0,0.09582806,0.09809362,0.1004998,0.1121705,0.0568081,0.06212232,0.07521963,0.05113403,0.03793848,0.05094696,0.02981324,0.03144323,0.07306007,0.01838861,0.03660103,0.08026196,0.0
541,0.541,0.98,1,0.0,0.0,0.0,0.0,0.0,0.09310362,0.09335379,0.0996706,0.1097445,0.05680487,0.06234926,0.07521546,0.05088257,0.03833228,0.05097634,0.02986152,0.03132538,0.07258354,0.01807883,0.0364862,0.0802526,0.0
542,0.542,0.98,1,0.0,0.0,0.0,0.0,0.0,0.09037361,0.08870361,0.09889908,0.1069253,0.05676821,0.0625164,0.07521169,0.05064828,0.03863168,0.05097494,0.0298755,0.03126707,0.07210061,0.01820057,0.03655847,0.08032713,0.0
543,0.543,0.98,1,0.0,0.0,0.0,0.0,0.0,0.08781812,0.08437265,0.09816684,0.1045087,0.05672674,0.06265307,0.07520765,0.05046283,0.03884618,0.05098958,0.029884,0.03121073,0.07155027,0.01864942,0.03662433,0.08035529,0.0
544,0.544,0.98,1,0.0,0.0,0.0,0.0,0.0,0.08528628,0.08000904,0.09745411,0.1021198,0.05663879,0.06262935,0.07520488,0.05031196,0.0388769,0.05098667,0.02981528,0.03108622,0.07098217,0.01955736,0.03663481,0.0804003,0.0
545,0.545,0.98,1,0.0,0.0,0.0,0.0,0.0,0.08295318,0.07587112,0.09682732,0.09963454,0.05655417,0.06272282,0.07520167,0.05021907,0.03893988,0.05098287,0.02975556,0.03098438,0.07037088,0.02117832,0.03658384,0.0804944,0.0
546,0.546,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0807621,0.07194719,0.09632143,0.09732206,0.05646099,0.06279689,0.07519945,0.05007456,0.03898964,0.05099273,0.02970963,0.03085309,0.06975059,0.02199524,0.0365306,0.08057284,0.0
547,0.547,0.98,1,0.0,0.0,0.0,0.0,0.0,0.07862887,0.0682262,0.09592886,0.09511999,0.05635923,0.06286532,0.07519788,0.04992086,0.0389346,0.05100095,0.02960095,0.03072041,0.0691916,0.02287685,0.03642086,0.08065061,0.0
548,0.548,0.98,1,0.0,0.0,0.0,0.0,0.0,0.07663697,0.06469766,0.09562212,0.09306183,0.05628324,0.0630969,0.07519563,0.04974518,0.03894153,0.05100954,0.02946931,0.03062138,0.06863659,0.02324368,0.03630261,0.0807052,0.0
549,0.549,0.98,1,0.0,0.0,0.0,0.0,0.0,0.07473747,0.06135162,0.09556418,0.09108765,0.05619935,0.06324814,0.0751927,0.04954705,0.03899142,0.05102652,0.02938377,0.03056588,0.06816371,0.02369134,0.03617134,0.08078532,0.0
550,0.55,0.98,1,0.0,0.0,0.0,0.0,0.0,0.07283035,0.05817861,0.09537373,0.08916467,0.05606394,0.06322605,0.07518961,0.04935927,0.03909537,0.05103865,0.02924906,0.03057083,0.06778719,0.02395759,0.03613747,0.08087143,0.0
551,0.551,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0711134,0.05516972,0.09513088,0.08735588,0.05593623,0.06319947,0.07518743,0.04916845,0.03911906,0.05104289,0.02912231,0.03052348,0.06735947,0.02399057,0.03604259,0.08098538,0.0
552,0.552,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06948549,0.05231644,0.09492455,0.08561375,0.05582324,0.06320618,0.07518514,0.04898013,0.03915989,0.0510469,0.02900695,0.03049034,0.06696956,0.02405554,0.03597013,0.08112264,0.0
553,0.553,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06815299,0.04961073,0.09478851,0.08475139,0.05574492,0.06321182,0.07518562,0.04881727,0.03908818,0.05106694,0.02890521,0.03040533,0.06665199,0.0238363,0.03591756,0.08125924,0.0
554,0.554,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06677507,0.04704495,0.09452957,0.08366109,0.05572518,0.06321336,0.07518643,0.04862558,0.03905719,0.05106795,0.02878341,0.03034614,0.06626075,0.02351414,0.03591784,0.08139262,0.0
555,0.555,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06548599,0.04461187,0.09419906,0.08251703,0.05578086,0.06317506,0.07518903,0.04842728,0.03898149,0.05108017,0.02868276,0.03026879,0.06593928,0.02318778,0.03581903,0.0815317,0.0
556,0.556,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06414691,0.04230462,0.09430718,0.08181775,0.05584405,0.06317385,0.07519341,0.04837439,0.03894012,0.05113381,0.02861527,0.03070673,0.06568027,0.02340063,0.03567176,0.08159727,0.0
557,0.557,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06287127,0.0401167,0.09460729,0.08101208,0.05580005,0.06307279,0.07519768,0.04833997,0.03873144,0.0511724,0.02849182,0.03083867,0.065253,0.02336582,0.03558524,0.081567,0.0
558,0.558,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06163096,0.03804193,0.09529529,0.07987071,0.0558037,0.06294844,0.07520651,0.04840232,0.03866756,0.05121533,0.02836675,0.03100348,0.06482904,0.0236681,0.03560143,0.08151564,0.0
559,0.559,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06052507,0.03607446,0.09583806,0.07889271,0.05589921,0.06291666,0.07521494,0.0485202,0.03868917,0.05126125,0.02826394,0.03117792,0.06454064,0.02374427,0.03572895,0.08138924,0.0
560,0.56,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05943539,0.03420876,0.09597325,0.07773506,0.05600572,0.06285744,0.07522438,0.04856546,0.03860148,0.05128935,0.02816592,0.03127033,0.06423438,0.0236396,0.03566853,0.08134275,0.0
561,0.561,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05834848,0.03243954,0.09613091,0.07637982,0.05615187,0.06295148,0.07524031,0.04855514,0.03848258,0.05131422,0.02806704,0.0313332,0.06396798,0.02372681,0.0355643,0.081324,0.0
562,0.562,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05734345,0.03076182,0.09612582,0.07503606,0.05640508,0.06319316,0.07525717,0.04857029,0.03843955,0.05134439,0.02798355,0.03138805,0.06389842,0.02358163,0.03543339,0.08139937,0.0
563,0.563,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05640164,0.02917087,0.09575965,0.07422226,0.05675387,0.0634825,0.07527477,0.04856894,0.03835342,0.05134525,0.02790678,0.03157072,0.06386317,0.02368861,0.03535797,0.08159252,0.0
564,0.564,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05558916,0.0276622,0.09534188,0.07326552,0.0568864,0.0636426,0.07528654,0.04860292,0.03815102,0.05135139,0.02784659,0.03172542,0.06379818,0.02391603,0.03532875,0.08179478,0.0
565,0.565,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05483116,0.02623156,0.09507185,0.07236663,0.05697004,0.06361056,0.07529593,0.04854384,0.03803481,0.0513577,0.02779058,0.03169197,0.06374858,0.02413579,0.03519675,0.08199056,0.0
566,0.566,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05409633,0.02487491,0.09492071,0.07130886,0.05705152,0.06359425,0.07530269,0.04848576,0.03808789,0.05138303,0.02773054,0.0315825,0.06367815,0.02441314,0.03504124,0.08211806,0.0
567,0.567,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05349737,0.02358842,0.09483892,0.07038844,0.05708193,0.06353149,0.075302,0.04835671,0.03807608,0.05141234,0.0276705,0.03155349,0.06342426,0.02448165,0.03494594,0.08218923,0.0
568,0.568,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05287621,0.02236847,0.09469933,0.06982017,0.05706354,0.06333116,0.07529581,0.04826333,0.03812077,0.05143908,0.02760326,0.03157508,0.06316823,0.02473348,0.03488866,0.08221102,0.0
569,0.569,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05225205,0.02121161,0.0945356,0.06917082,0.05705107,0.06311095,0.07529031,0.04819316,0.0381153,0.05149328,0.02752675,0.03153587,0.06294066,0.02466915,0.03489964,0.08210953,0.0
570,0.57,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05175349,0.02011459,0.09426763,0.06861696,0.05695852,0.06291394,0.07528506,0.04815204,0.03810605,0.0515414,0.02745365,0.03146259,0.06267489,0.02493761,0.03511548,0.08197065,0.0
571,0.571,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05132749,0.0190743,0.09401473,0.06826174,0.05685169,0.06266662,0.07528242,0.04806877,0.03799476,0.05156201,0.02738958,0.03130798,0.06246882,0.02465581,0.03536873,0.08181312,0.0
572,0.572,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0508723,0.01808781,0.09377836,0.06716928,0.05670671,0.06238105,0.07527869,0.04802727,0.03781561,0.0515766,0.02733432,0.03116766,0.06218092,0.02454132,0.0355451,0.08166358,0.0
573,0.573,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05027126,0.01715234,0.09368195,0.06601201,0.05654733,0.06208498,0.07527668,0.04797022,0.03770728,0.05160238,0.02727251,0.03102164,0.06198048,0.02432518,0.03580942,0.0814719,0.0
574,0.574,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04969036,0.01626525,0.09355781,0.06484888,0.05635407,0.06180818,0.07527544,0.04797651,0.03758545,0.0516142,0.02720973,0.03085555,0.06174872,0.02410782,0.03594993,0.0812873,0.0
575,0.575,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04919472,0.01542404,0.09350072,0.0638031,0.05612916,0.06151346,0.07527111,0.04795066,0.03749974,0.05162052,0.02714155,0.03068624,0.06156984,0.02393356,0.03605629,0.08111958,0.0
576,0.576,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04874475,0.01462634,0.09347885,0.0627449,0.0559005,0.06121145,0.07526532,0.0479335,0.03736861,0.05161324,0.02706927,0.03050768,0.06136573,0.02375241,0.03605077,0.08099524,0.0
577,0.577,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04825285,0.01386989,0.09346084,0.06168993,0.05570033,0.06096339,0.07525884,0.04793547,0.03718068,0.0516115,0.02700702,0.03033977,0.06117443,0.0236423,0.03605273,0.08087326,0.0
578,0.578,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04772395,0.01315256,0.09334874,0.06072953,0.05551298,0.06078563,0.07525343,0.04799017,0.03698706,0.05162477,0.02695515,0.03020055,0.06105345,0.02345396,0.03603123,0.08075428,0.0
579,0.579,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04723629,0.01247233,0.09331369,0.0598323,0.05535083,0.06059192,0.07524888,0.04814283,0.03682407,0.05161982,0.026905,0.03010401,0.06100579,0.02336574,0.03596849,0.08061822,0.0
580,0.58,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0467637,0.01182729,0.09327772,0.05907511,0.05521157,0.06039386,0.07524569,0.04821867,0.03670333,0.05160704,0.02686718,0.03003948,0.06100935,0.0232424,0.03590871,0.08050594,0.0
581,0.581,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04628391,0.0112156,0.09322654,0.05828749,0.0550586,0.06021953,0.07524192,0.04830969,0.03655698,0.05159138,0.02683019,0.02999571,0.06088694,0.02319062,0.03581591,0.08040617,0.0
582,0.582,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04578265,0.01063555,0.09310514,0.05753421,0.05492668,0.0600853,0.07523893,0.04850373,0.03640816,0.05157073,0.02679005,0.02992467,0.06093051,0.02310232,0.03578509,0.08031422,0.0
583,0.583,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04531533,0.01008549,0.09303869,0.05681329,0.05483106,0.0599604,0.07523754,0.04864424,0.03635158,0.05155703,0.02675645,0.02992377,0.06095615,0.02300343,0.03593389,0.08027814,0.0
584,0.584,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0449251,0.009563891,0.09298266,0.05612282,0.05476159,0.05994032,0.07523619,0.04881256,0.03627815,0.05155869,0.02672551,0.02989976,0.06089875,0.02285263,0.03620258,0.08025189,0.0
585,0.585,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04450248,0.009069263,0.09282934,0.0554484,0.0547091,0.05989,0.07523584,0.04909796,0.03615727,0.0515494,0.02669869,0.02984526,0.06074651,0.02307068,0.0363766,0.08022545,0.0
586,0.586,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04417891,0.008600217,0.09271484,0.05484773,0.0546021,0.05990583,0.07523435,0.04896303,0.03594083,0.05152795,0.02665562,0.0298394,0.06077924,0.02359593,0.03615642,0.08022271,0.0
587,0.587,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04381653,0.00815543,0.09272715,0.05420997,0.05455427,0.06025403,0.07523094,0.04883827,0.03569716,0.05150737,0.02661546,0.02979854,0.06087729,0.02427337,0.03592204,0.08021489,0.0
588,0.588,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0434629,0.007733646,0.09293256,0.05362864,0.0545676,0.06103557,0.07522748,0.04868891,0.03546925,0.05148883,0.02657439,0.0297538,0.06098213,0.02491922,0.03569865,0.0802581,0.0
589,0.589,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04318748,0.007333675,0.09316966,0.05306784,0.05456501,0.0618018,0.07522634,0.04847917,0.03524509,0.05147156,0.02653949,0.02970208,0.06104171,0.02527937,0.03545173,0.08024872,0.0
590,0.59,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04290964,0.006954391,0.09342651,0.052572,0.05456218,0.062273,0.07522813,0.04828443,0.03504562,0.05144092,0.02650481,0.02971572,0.0610154,0.02582913,0.03526561,0.08023617,0.0
591,0.591,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04268922,0.006594722,0.09355783,0.05219162,0.05452556,0.06251878,0.07523261,0.04811377,0.03490507,0.05142077,0.02647261,0.02972964,0.06088393,0.02655097,0.03520203,0.08028578,0.0
592,0.592,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04254473,0.006253656,0.09364035,0.05171391,0.05456537,0.06266776,0.07524335,0.04794718,0.03484153,0.05139851,0.02645537,0.02969024,0.0606998,0.02748259,0.03526555,0.08030094,0.0
593,0.593,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04252351,0.00593023,0.09435353,0.05117783,0.05465649,0.06299266,0.07524911,0.04775615,0.03480908,0.05136202,0.02644228,0.02959488,0.06049861,0.02774819,0.03527222,0.08032688,0.0
594,0.594,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0430712,0.005623534,0.09424229,0.0506453,0.05472854,0.06308409,0.0752584,0.0478458,0.03483219,0.05134143,0.02644951,0.02959848,0.06062795,0.02839871,0.03523776,0.08049716,0.0
595,0.595,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04326641,0.005332699,0.09382123,0.05013856,0.05491385,0.06335503,0.07526954,0.04802425,0.03496598,0.05131659,0.02647794,0.02967641,0.06066934,0.02873663,0.03510449,0.08086384,0.0
596,0.596,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04325671,0.005056903,0.09327935,0.04964643,0.0551246,0.06385057,0.07527186,0.04800838,0.03514227,0.05130293,0.02651941,0.02972181,0.06073774,0.02868559,0.03490992,0.08117524,0.0
597,0.597,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04319797,0.00479537,0.09288407,0.04917926,0.05521093,0.06449699,0.0752743,0.04798379,0.03509593,0.05128179,0.02655262,0.02968753,0.0606381,0.02852578,0.0347373,0.08132383,0.0
598,0.598,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04294901,0.004547363,0.09248051,0.04876529,0.05529519,0.06472106,0.07528034,0.04790039,0.03500097,0.05125298,0.02655201,0.02967015,0.06068541,0.02836477,0.03458577,0.08155864,0.0
599,0.599,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04264591,0.004312182,0.09233396,0.04837171,0.05538748,0.0649308,0.07529114,0.04786414,0.03491241,0.05124211,0.02654149,0.02979971,0.06087179,0.02858988,0.03445968,0.0817223,0.0
600,0.6,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04232879,0.004089165,0.09235195,0.04800553,0.05545656,0.06516338,0.0753028,0.0478655,0.03483688,0.05123017,0.02653034,0.02984397,0.06118067,0.02899378,0.03433209,0.08186115,0.0
601,0.601,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04203231,0.003877682,0.09234338,0.04768093,0.05548695,0.06532421,0.07531354,0.04781637,0.03486487,0.05122579,0.02651393,0.02990549,0.06165411,0.0289109,0.03423899,0.08197507,0.0
602,0.602,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04181605,0.003677136,0.09231252,0.04739573,0.05551866,0.06545208,0.07532544,0.04780134,0.03491486,0.05121966,0.02650163,0.030093,0.06195134,0.02904382,0.03412586,0.08212236,0.0
603,0.603,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04158107,0.003486962,0.09212478,0.04710332,0.05553804,0.06554855,0.07533894,0.04773316,0.0349295,0.05120823,0.02649825,0.03021721,0.06247579,0.02914692,0.0339881,0.08225487,0.0
604,0.604,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04130489,0.003306623,0.0919515,0.04685469,0.05557525,0.06543802,0.07535069,0.04764349,0.03514612,0.05119878,0.02647964,0.03020335,0.0628709,0.02928006,0.0338206,0.08228181,0.0
605,0.605,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0409957,0.003135611,0.09192667,0.04661999,0.05567233,0.06537356,0.07536425,0.04756203,0.03528143,0.05118718,0.02646375,0.03029124,0.06317648,0.02957875,0.03368131,0.08225742,0.0
606,0.606,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04068096,0.002973444,0.09210803,0.04644296,0.05591195,0.06532983,0.07537596,0.04750254,0.03533163,0.05117709,0.02645586,0.03040804,0.06362302,0.0298468,0.03357436,0.08227338,0.0
607,0.607,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04045379,0.002819663,0.09230169,0.04626433,0.05608119,0.06529026,0.0753878,0.04739521,0.03545572,0.05116901,0.0264386,0.03034422,0.06371341,0.02985834,0.03354212,0.08229968,0.0
608,0.608,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04023765,0.002673836,0.09222362,0.04607014,0.05618159,0.06524513,0.07540267,0.04729759,0.03553668,0.05115853,0.02643068,0.03030802,0.06385303,0.03036374,0.03341631,0.08234657,0.0
609,0.609,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04003195,0.002535551,0.09222753,0.04586283,0.05624177,0.06517395,0.07541053,0.0472115,0.03558476,0.05116092,0.02640881,0.03032329,0.0639609,0.030889,0.03335311,0.08243794,0.0
610,0.61,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03985421,0.002404418,0.09208264,0.04568439,0.05626142,0.06522778,0.07542022,0.04712193,0.03561385,0.05115296,0.02638316,0.03033794,0.06405586,0.03147409,0.03328794,0.08254515,0.0
611,0.611,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03972924,0.002280066,0.0919375,0.04551022,0.05627747,0.06545395,0.07543625,0.04702588,0.0356576,0.05114473,0.02635736,0.03033932,0.06409485,0.03164769,0.03325273,0.08263992,0.0
612,0.612,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03959532,0.002162146,0.09174017,0.04535382,0.05628834,0.06560733,0.07544665,0.04692362,0.03566104,0.05113481,0.02632849,0.03028505,0.06409794,0.03170076,0.03318143,0.08264776,0.0
613,0.613,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03944969,0.002050325,0.09154014,0.04518098,0.05626694,0.06574701,0.07547348,0.04682532,0.03559165,0.05112378,0.02630692,0.03019544,0.06397575,0.03161285,0.03306687,0.08271248,0.0
614,0.614,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03934593,0.001944287,0.09136628,0.04502209,0.05625195,0.06564967,0.07548566,0.04676706,0.03550665,0.05111855,0.02629162,0.03009472,0.06393208,0.03121166,0.03301465,0.08274553,0.0
